wavelength(nm),countrate,irradiance (watts/m^2)
174.97297011569094,91985.87723719764,0.001044303863841111
175.00744099506946,91793.87767653399,0.001041918852274622
175.00744099506946,91953.43729596146,0.0010437299553650596
175.04191112495178,96812.28819209413,0.001098664603983494
175.0763805051903,102385.45254288492,0.001161682344851528
175.11084913563735,106523.2157112564,0.0012083921873606296
175.14531701614538,110351.52218753783,0.0012515738851951383
175.1797841465667,110660.86635214859,0.001254835432883909
175.2142505267537,107832.75506297825,0.001222525623149483
175.24871615655886,106060.39974010334,0.0012021955301591517
175.2831810358345,105445.34826373485,0.0011949889067594142
175.31764516443303,106330.74001299596,0.0012047859717687842
175.3521085422069,106792.97857537602,0.001209785574055219
175.38657116900848,106129.14517066776,0.0012020292140279146
175.42103304469012,107924.37047699375,0.0012221219778073276
175.45549416910433,113032.2083514771,0.0012797110937648006
175.48995454210348,120366.8295011258,0.0013624835079318353
175.52441416354,125154.62153330549,0.0014164004413334767
175.55887303326628,122283.39545835856,0.0013836345543055582
175.5933311511348,113745.06197963686,0.001286770892045855
175.62778851699792,109977.75631060281,0.0012439081601126945
175.66224513070813,110681.70538187797,0.0012516246488203469
175.69670099211785,113776.39533333776,0.0012863680882544846
175.7311561010795,117833.72580646562,0.0013319794916568835
175.76561045744555,118385.9972412825,0.0013379599829991397
175.80006406106833,116752.8944879863,0.001319244589036627
175.83451691180048,116089.27890874869,0.001311489069451606
175.86896900949432,119330.21840509346,0.0013478386697177041
175.90342035400232,124567.03816087323,0.001406713153924633
175.937870945177,123720.64526706708,0.001396881412749614
175.97232078287072,119553.59720592183,0.001349568648253786
176.00676986693603,118449.08903440846,0.0013368388146516581
176.04121819722533,120828.64182744469,0.001363428045041802
176.0756657735911,122735.96324934399,0.001384679270172761
176.11011259588588,125586.57455942722,0.0014165620885304038
176.1445586639621,125820.24956871461,0.001418920309088006
176.1790039776722,130676.35550425496,0.001473396241527678
176.21344853686875,141607.5870203059,0.0015963354800119802
176.24789234140417,136320.01173961832,0.0015364285794626262
176.28233539113097,120252.40914837769,0.0013550698572577851
176.31677768590163,107050.8695639223,0.001206072051261644
176.35121922556863,110391.29140827457,0.0012434635000056582
176.38566000998455,114824.98473073081,0.00129315271568512
176.4201000390018,114391.52154451911,0.001288019585775557
176.45453931247295,124786.32687432088,0.0014047882322345284
176.48897783025043,123884.4087610708,0.0013943627077068312
176.52341559218686,112206.47009015533,0.0012626770074538522
176.55785259813467,108715.2092309636,0.0012231506834992415
176.59228884794638,101337.84867477992,0.001139925946739069
176.62672434147458,97083.09301695084,0.0010918522763809762
176.6611590785717,110770.4946987337,0.001245545835743329
176.69559305909038,137493.73015606517,0.0015457308358209714
176.73002628288305,156757.36140087474,0.001761952908766205
176.76445874980232,158132.6390083984,0.0017770648034333273
176.79889047380044,150167.62300379048,0.0016872268014990527
176.83332177908846,140031.0880979391,0.0015730301714467316
176.8677523271979,133558.10237523788,0.0015000242409262154
176.90218211798137,131133.94243242324,0.0014725112531469142
