wavelength(nm),countrate,irradiance (watts/m^2)
174.97335614800193,91909.15871126812,0.0010434305862001187
175.00782710343145,91489.61598612033,0.0010384629976131592
175.00782710343145,91744.43747283198,0.0010413553770607564
175.04229730936314,96687.30655314476,0.001097243841526962
175.07676676564935,102107.88277134055,0.0011585304361394781
175.11123547214248,106758.9914131363,0.0012110641391514052
175.1457034286949,110124.18141259026,0.0012489926986970885
175.180170635159,110397.06199599255,0.0012518412697763383
175.2146370913871,108302.32178597461,0.0012278465039857543
175.24910279723167,105462.79243668469,0.001195419008927948
175.2835677525451,104723.31842795252,0.001186803683289487
175.31803195717978,106546.28026642003,0.0012072254983750046
175.3524954109881,106880.05687214441,0.001210769354058162
175.3869581138225,106357.6749025184,0.0012046149067455477
175.4214200655353,107995.68510314476,0.001222926837581796
175.455881265979,113894.77809632193,0.0012894739615674714
175.490341715006,119934.61146703122,0.0013575880523964655
175.5248014124687,124838.4586016479,0.001412819243774521
175.55926035821952,123142.95326917003,0.0013933573623370738
175.59371855211091,114377.44797078488,0.001293922069982802
175.62817599399523,110112.09472745913,0.001245424852869737
175.662632683725,111250.77227783091,0.0012580570664084572
175.6970886211526,114490.32578948486,0.0012944370064720447
175.73154380613047,117530.13646864971,0.0013285448200453167
175.7659982385111,118369.20199121803,0.001337767217117926
175.8004519181468,116176.22937144453,0.001312725688787542
175.83490484489016,116722.71360714319,0.0013186422274287523
175.8693570185936,120163.5055366818,0.0013572476803597592
175.90380843910953,124510.91215728178,0.0014060762309212446
175.93825910629045,123391.93680309743,0.0013931670203958945
175.97270901998877,119715.64277233103,0.0013513949016827045
176.00715818005702,119238.23422247947,0.0013457422874221289
176.0416065863476,120070.58655627725,0.0013548711749306846
176.076054238713,123009.67755207016,0.0013877641910488368
176.1105011370057,126626.7323028097,0.0014282914655596249
176.1449472810782,125844.04045926967,0.0014191854764734274
176.17939267078293,130654.56312900494,0.0014731472789898516
176.21383730597245,141582.90671130645,0.0015960537388051237
176.24828118649913,137067.68614593157,0.0015448520214060065
176.28272431221558,120400.09436720407,0.0013567310617310217
176.31716668297418,107224.62402988442,0.0012080269638594726
176.35160829862747,110095.24666358677,0.001240126073094924
176.38604915902803,115116.73086859734,0.001296435484531034
176.42048926402822,115309.90582003778,0.0012983574958325894
176.45492861348066,125122.36959910166,0.001408568142151476
176.4893672072378,123813.35851702986,0.0013935599376274617
176.52380504515216,112475.81823435983,0.001265705231918593
176.55824212707626,109357.80577849661,0.001230377798302645
176.5926784528626,101740.41034141992,0.0011444517445875176
176.62711402236374,96788.97207408263,0.0010885420215850361
176.66154883543217,110804.73624607328,0.0012459281119902648
176.69598289192044,137229.93714233502,0.0015427618205584796
176.73041619168106,157458.26357485834,0.0017698271452838946
176.76484873456658,158490.25050128077,0.0017810796445242216
176.7992805204295,150237.1345501144,0.0016880040830219278
176.83371154912246,139585.76791037578,0.0015680242397353719
176.8681418204979,133927.70364245703,0.0015041720121689933
176.9025713344084,131304.7866224219,0.001474426429255493
176.93700009070648,127004.4085673319,0.0014258598203056038
176.9714280892448,126960.71696311953,0.0014250920099315833
177.0058553298758,138046.8472784147,0.0015492287718623236
177.04028181245212,154835.50831751732,0.0017373013868107582
177.07470753682628,144199.99437915385,0.0016176531383080544
177.10913250285083,138868.9534479148,0.0015575460690164908
177.14355671037836,157754.16202036114,0.001769017626057144
177.1779801592615,168660.50898796218,0.001890951345737124
177.2124028493527,156128.36272860135,0.0017501061279654496
177.2468247805046,156615.54003944533,0.001755226158942542
177.2812459525699,177739.29693760473,0.0019915781686433236
177.315666365401,185975.0963121383,0.0020834562158965862
