wavelength(nm),countrate,irradiance (watts/m^2)
174.9727750961386,91483.35743460833,0.0010385999785801584
175.00724593709694,91853.69588242716,0.0010425989889787845
175.00724593709694,91884.1962597018,0.001042945188031577
175.0417160285599,96919.59731360934,0.0010998836167511398
175.07618537037987,102039.29454709009,0.0011577560691541366
175.11065396240926,106222.59539536781,0.0012049833137741939
175.14512180450043,109579.02914200412,0.0012428138858411643
175.17958889650575,110112.5043078583,0.001248618690306109
175.21405523827755,107690.19758174103,0.001220910775826472
175.24852082966837,105642.64060157248,0.0011974615614366848
175.2829856705305,104884.42031441428,0.0011886333586728708
175.31744976071639,105676.78019930139,0.0011973775806984072
175.3519131000784,106053.01389498831,0.0012014043526811385
175.38637568846897,105891.61742107694,0.0011993402879487882
175.42083752574047,108017.09318583542,0.0012231733213952747
175.45529861174535,113067.06531148822,0.0012801071588321856
175.489758946336,119791.49546833367,0.0013559725678249555
175.52421852936487,125464.3588543169,0.0014199073845106633
175.55867736068438,122870.83825281214,0.0013902830091703532
175.59313544014694,113666.01414444526,0.0012858780758466754
175.6275927676049,110236.06979980982,0.0012468312156630377
175.66204934291082,110485.27398952683,0.0012494047314277165
175.6965051659171,113872.04864209461,0.0012874509897422876
175.73096023647614,117134.54860892246,0.0013240775452019358
175.76541455444038,118817.97479552192,0.0013428435493164695
175.79986811966225,116754.8491939975,0.0013192681465739678
175.83432093199426,116499.95360255195,0.00131613002915607
175.86877299128886,119786.40916208221,0.0013529928670517007
175.90322429739845,124229.36174434413,0.0014029013985277063
175.9376748501755,123482.28160379754,0.0013941916957865457
175.9721246494725,119681.6452390921,0.0013510156112812228
176.00657369514192,118599.08623136015,0.0013385332032656452
176.04102198703617,120809.36750182044,0.0013632120733209471
176.07546952500772,123501.70650759494,0.0013933197647021498
176.10991630890913,125455.80033967036,0.001415088589268874
176.1443623385928,125305.67240924916,0.0014131188119892168
176.1788076139112,130302.35932891382,0.0014691810139614563
176.2132521347169,140982.5547446681,0.0015892912927724626
176.24769590086228,136119.59282424863,0.001534171418196571
176.2821389121999,119322.67115125741,0.0013445945601025036
176.31658116858222,106323.6945516159,0.0011978807816682873
176.35102266986172,110574.66272773282,0.0012455304093453498
176.38546341589102,114478.6345749149,0.001289253576082484
176.41990340652245,115096.90484583798,0.0012959634676923857
176.45434264160863,124444.5865119018,0.0014009426346898494
176.488781121002,123870.70388343801,0.0013942100084202139
176.52321884455515,111801.9751311815,0.0012581265645053002
176.55765581212052,108371.8890915033,0.0012192893606530204
176.59209202355063,101223.41355005313,0.0011386399616664083
176.62652747869808,96533.54498596331,0.0010856729533516804
176.66096217741529,111027.44873199226,0.0012484365167024177
176.69539611955489,137866.81908668685,0.0015499269005034954
176.72982930496934,156740.1463096653,0.0017617613747283733
176.7642617335112,158168.72334233945,0.001777472293496087
176.798693405033,149565.1967800905,0.0016804600406774097
176.8331243193873,138899.6711410977,0.0015603222145609563
176.86755447642662,133926.86985697012,0.001504167642780442
176.90198387600356,130466.92413756525,0.0014650229046845949
176.93641251797052,126724.53772959179,0.0014227224761419778
176.9708404021803,126121.72888590093,0.0014156793477530022
177.00526752848523,137956.79324975124,0.001548223283154794
177.03969389673804,154100.7905105987,0.0017290633719504304
177.0741195067912,143298.50072497522,0.0016075454107971605
177.10854435849723,139000.76053035603,0.0015590295867813583
177.14296845170878,157631.80561393936,0.001767651420457695
177.17739178627846,168746.22118553767,0.0018919185978669446
177.21181436205876,155622.74389614063,0.0017444442343974961
177.24623617890222,156368.3366724536,0.0017524615138765326
177.2806572366616,178096.0894613205,0.0019955826745684155
177.31507753518935,185519.76007297318,0.0020783620416316723
177.3494970743381,181131.09242687936,0.002028802351248903
177.38391585396045,167770.6259483773,0.0018787906112576788
177.41833387390895,160655.6643597194,0.001798764220088633
177.45275113403625,159025.15972270226,0.0017801631140887011
177.48716763419492,139143.05203634332,0.0015572963316659437
177.52158337423757,114859.01300406251,0.0012852588751729446
177.55599835401682,110488.7533638869,0.0012361165446626802
177.5904125733853,121228.06589951443,0.0013560020763939968
177.62482603219564,130863.61070681833,0.0014634973071752679
177.6592387303004,135982.4474106795,0.001520448627326405
177.6936506675522,131616.30055476306,0.0014713448179081512
177.72806184380374,130863.24576516123,0.001462643135540823
177.76247225890756,140973.07615999912,0.0015753345182292406
177.79688191271643,137535.30156634064,0.0015366209078273986
177.83129080508277,141067.55827638137,0.0015757802854538424
177.8656989358594,144801.83836760983,0.0016171807632146366
177.9001063048989,155334.6835817005,0.001734478511969135
177.93451291205392,168806.79763618275,0.001884544650630248
177.96891875717708,164487.8155422859,0.0018359728958076522
178.0033238401211,156987.51047069696,0.0017519176371212318
178.03772816073857,164032.34243241686,0.0018301813997943508
178.07213171888222,175903.28191483318,0.0019622515418877976
178.1065345144046,177688.3122355029,0.0019817811950020065
178.14093654715842,169646.9374344179,0.001891729285128385
178.1753378169964,153249.6943392804,0.001708554042957815
178.20973832377118,143535.75216991725,0.001599946097079881
178.24413806733543,146793.63189176592,0.0016359448314236535
178.27853704754185,150554.61212948535,0.001677535413481362
178.31293526424304,149718.31546187183,0.001667895270833029
178.3473327172918,157812.2147763916,0.001757724032277254
178.3817294065407,169568.03500309144,0.0018882970373309891
178.41612533184258,166361.5073789738,0.0018522322328236153
178.45052049304996,160020.94661850217,0.001781294432567213
178.4849148900157,161524.80090152205,0.0017976883014986422
178.51930852259235,163782.1944108371,0.0018224607510319113
178.55370139063277,160862.73847263167,0.0017896301781991615
178.58809349398953,164138.5688321599,0.001825722785520518
178.62248483251545,171615.19004381256,0.0019085181452134638
178.6568754060631,168405.9395131018,0.0018724678287492284
178.69126521448536,155212.21522287684,0.001725437639887258
