wavelength(nm),countrate,irradiance (watts/m^2)
174.97532959815968,92119.27657546879,0.001045804226912887
175.00980094237246,91590.11788346348,0.0010395920303894394
175.00980094237246,91810.6263460737,0.0010420949078358325
175.04427153707897,96750.25678122137,0.0010979458410756565
175.07874138213154,102444.14637661084,0.0011623326209654616
175.11321047738258,106771.09925339461,0.0012111878289000812
175.14767882268444,109908.36716660608,0.0012465309445197472
175.1821464178895,110998.53736113901,0.0012586474700696122
175.2166132628501,108140.59119385075,0.0012259991022709772
175.25107935741875,105955.21072109799,0.001200987016619505
175.28554470144778,105507.15442670278,0.0011956732189292757
175.32000929478957,106506.00977860675,0.0012067556020443314
175.35447313729657,106769.938658184,0.0012095082603590988
175.38893622882114,106376.45521753147,0.0012048140253993487
175.42339856921566,108552.19815468413,0.001229214843587045
175.4578601583326,113542.17545247104,0.0012854674284357253
175.49232099602435,120280.13018373946,0.0013614837619702563
175.52678108214334,124796.35260297205,0.0014123267935957555
175.56124041654198,123332.76022688487,0.001395489280988808
175.5956989990727,114662.6081873314,0.0012971333829043653
175.63015682958786,109989.67489093999,0.0012440261902362186
175.66461390794,111097.17328956284,0.0012563059536858645
175.6990702339815,114478.5340099364,0.001294289089909221
175.73352580756477,118283.49334207413,0.0013370455846237965
175.7679806285423,118761.2246754822,0.0013421825821333837
175.8024346967664,117209.06603736374,0.0013243812218616015
175.8368880120897,116676.21727583818,0.0013181020818103
175.87134057436458,119615.72627689857,0.0013510452717189459
175.90579238344344,124328.97217778991,0.001404005784809651
175.9402434391788,124162.6259809503,0.0014018527403510275
175.97469374142307,120374.04462796805,0.0013588118623479519
176.00914329002876,119043.10338448231,0.0013435248557026687
176.04359208484829,120326.76163021753,0.0013577465296602078
176.0780401257341,123587.4675562383,0.0013942669469626519
176.11248741253877,125635.94617564436,0.0014170998695819596
176.14693394511468,126508.71051653208,0.0014266650930173667
176.18137972331434,130824.28592179673,0.001475044289267491
176.21582474699025,140976.01103289935,0.0015891943244195586
176.25026901599483,137041.9401749814,0.0015445444254200663
176.28471253018066,120998.55086430679,0.001363459403804475
176.31915528940013,106673.77971694354,0.0012018074206908477
176.35359729350577,109742.54546076094,0.001236139262522101
176.38803854235016,115409.06160482773,0.0012997130311646842
176.42247903578567,115224.58450217008,0.0012973821688811384
176.4569187736649,125088.23757235598,0.0014081680178950047
176.4913577558403,124067.33185319856,0.0013964027413482286
176.52579598216442,112685.61549732546,0.0012680518063990093
176.56023345248974,108549.77835140085,0.0012212729582961432
176.59467016666878,101222.75418727663,0.0011386159215007658
176.62910612455408,97365.03062111486,0.0010950083427490674
176.66354132599812,110318.9221326341,0.0012404514536981262
176.6979757708535,137225.26378230978,0.0015426918824999053
176.73240945897268,156590.09881710602,0.0017600491431661485
176.76684239020824,159173.4452200486,0.0017887370667089726
176.80127456441264,150146.59340446163,0.0016869677724931894
176.83570598143854,140248.74336673823,0.0015754539463542737
176.87013664113837,134033.0951070076,0.001505338709217755
176.90456654336475,131036.87344382054,0.0014714014266996114
176.93899568797013,127589.32127658496,0.001432410393738683
176.97342407480724,127203.39644885728,0.0014277999032567543
177.00785170372845,138223.09030602538,0.0015511891615187802
177.04227857458645,154363.4607949419,0.0017319853360418652
177.07670468723373,143520.5170587892,0.0016100125201424307
177.11113004152284,139290.66508810082,0.00156225834208781
177.1455546373064,157133.9891656039,0.001762043281932652
177.17997847443698,169552.5410799358,0.001900930998048254
177.2144015527671,157596.74815133348,0.001766545931478827
177.24882387214933,157306.75463655323,0.0017629528753447712
177.2832454324364,177545.43847069796,0.001989383536915695
177.3176662334807,186164.2649781087,0.0020855519272277726
177.35208627513498,181906.81702144377,0.002037461295318111
177.38650555725172,168219.57840170927,0.0018837907331660424
177.42092407968354,161544.71435738783,0.0018086919688575327
177.45534184228308,159871.87385517737,0.0017896152936215596
177.4897588449029,140139.56165667294,0.0015684264214444544
177.52417508739558,115667.9994124952,0.001294292442210938
177.55859056961378,109957.97811812685,0.001230160423514611
177.5930052914101,121856.32626568514,0.0013630096123005027
177.62741925263717,130848.76914059532,0.001463309964835725
177.66183245314753,136530.382318381,0.0015265529171156007
177.69624489279386,131977.81066533332,0.0014753646169712415
177.73065657142882,130787.98798015669,0.00146178064695466
177.76506748890495,141187.86945231457,0.0015777117392372097
177.79947764507497,137291.41242498386,0.001533873648976432
177.8338870397914,140527.54994776542,0.001569725262270674
177.86829567290698,145608.91682943652,0.0016261706628890298
177.90270354427432,155024.4372343882,0.0017309890069706845
177.937110653746,170209.42186878904,0.0019001756861218406
177.97151700117476,164927.1216011239,0.0018408494475912198
178.00592258641325,156974.9738757494,0.0017517521591755992
178.04032740931402,163886.31362218884,0.0018285253963461609
178.07473146972987,175724.84248106732,0.0019602323805779868
178.10913476751327,177648.71698134,0.0019813106579094973
178.14353730251702,171146.22161011814,0.0019084199083121446
178.1779390745938,154080.0474931419,0.001717786426368669
178.21234008359622,143878.3458465756,0.001603741463070353
178.24674032937696,147013.76165296257,0.0016383741530255585
178.28113981178873,151050.31508423446,0.0016830341486054642
178.31553853068414,149641.0679975421,0.0016670103795378155
