wavelength(nm),countrate,irradiance (watts/m^2)
174.97532959815968,92236.40669544204,0.0010471339722074727
175.00980094237246,91865.64942287203,0.0010427194463062364
175.00980094237246,92307.11307571731,0.0010477302717731118
175.04427153707897,96585.58246642204,0.0010960770762260218
175.07874138213154,102312.16108907267,0.001160835114171573
175.11321047738258,106162.17439246451,0.0012042803194201718
175.14767882268444,110121.7164253756,0.0012489506552287913
175.1821464178895,111561.01492429111,0.0012650255807966839
175.2166132628501,109390.61585097232,0.0012401707383840113
175.25107935741875,106568.676213237,0.001207940559406017
175.28554470144778,105536.30215266952,0.0011960035392333394
175.32000929478957,106081.00448606734,0.0012019401224414754
175.35447313729657,107184.82768715294,0.0012142081947598931
175.38893622882114,106384.03020587996,0.0012048998193110356
175.42339856921566,108134.91076429441,0.001224489597456351
175.4578601583326,112858.2058709482,0.0012777238686916504
175.49232099602435,120348.33726475388,0.0013622558166156132
175.52678108214334,125087.89102865837,0.0014156261490766763
175.56124041654198,123764.93098302286,0.001400379219855318
175.5956989990727,115346.58239741018,0.0013048709164819145
175.63015682958786,110326.94213723969,0.0012478408145445612
175.66461390794,111003.72320462986,0.0012552492040441095
175.6990702339815,114447.89222623107,0.0012939426552986788
175.73352580756477,118130.67334689687,0.0013353181474808718
175.7679806285423,119229.75766940595,0.0013474777180274237
175.8024346967664,117193.46298772575,0.001324204918213403
175.8368880120897,116113.77316827957,0.0013117480983989055
175.87134057436458,119715.08423990503,0.0013521675079859125
175.90579238344344,124188.42239159797,0.0014024186027602
175.9402434391788,124657.81134621063,0.0014074436092279341
175.97469374142307,120396.33934941795,0.001359063530654583
176.00914329002876,119751.49069578448,0.001351519741026894
176.04359208484829,121028.33299686454,0.0013656629405688742
176.0780401257341,123033.02750646387,0.0013880119645541722
176.11248741253877,126388.32303106708,0.0014255862397343797
176.14693394511468,126446.03125229523,0.001425958245892156
176.18137972331434,129716.54874642714,0.0014625545486736465
176.21582474699025,140678.91147305773,0.0015858451806125486
176.25026901599483,139056.9401184631,0.0015672546769383423
176.28471253018066,122558.58181544354,0.0013810384479778122
176.31915528940013,108387.64948299479,0.0012211162087398281
176.35359729350577,109205.06726621019,0.0012300851119076408
176.38803854235016,114979.87670805164,0.001294879639441693
176.42247903578567,114329.90923056928,0.0012873084875627918
176.4569187736649,123899.4427751435,0.0013947852822696325
176.4913577558403,126006.57272788475,0.0014182292869271286
176.52579598216442,113320.79638580547,0.001275199500179378
176.56023345248974,109989.8464723292,0.0012374748914636229
176.59467016666878,102385.974265942,0.0011517005378245554
176.62910612455408,96536.17049873981,0.0010856866310094127
176.66354132599812,108653.19639603203,0.0012217216485886616
176.6979757708535,134916.57688944592,0.0015167375324721653
176.73240945897268,155851.45124250723,0.0017517468555975533
176.76684239020824,159801.51521118236,0.0017957951037582771
176.80127456441264,151355.64490034516,0.001700552036129101
176.83570598143854,140904.60181841324,0.001582821390519098
176.87013664113837,134657.65826675642,0.0015123532387260874
176.90456654336475,131824.65848964205,0.0014802473950891988
176.93899568797013,128790.50461181297,0.001445895750326139
176.97342407480724,127319.96943694986,0.001429108381691824
177.00785170372845,136490.53963840049,0.001531745855690125
177.04227857458645,154858.23320454903,0.001737536769999776
177.07670468723373,145667.76195433122,0.00163410030380209
