wavelength(nm),countrate,irradiance (watts/m^2)
174.97532959815968,92588.03346924814,0.0010511258920315595
175.00980094237246,91505.75499027659,0.0010386344708465062
175.00980094237246,92225.76637417845,0.001046806947460702
175.04427153707897,96345.98760093028,0.0010933580944386698
175.07874138213154,101996.79376787841,0.0011572569524319748
175.11321047738258,106688.83164228419,0.0012102546032427043
175.14767882268444,110188.9072012762,0.0012497127025915679
175.1821464178895,111496.08866759554,0.0012642893614673687
175.2166132628501,108597.83903923698,0.0012311829600783935
175.25107935741875,106328.50098194588,0.0012052182078337711
175.28554470144778,105277.82339214406,0.0011930742958725295
175.32000929478957,106636.48351635762,0.0012082339215708801
175.35447313729657,106784.25238577035,0.0012096704087312883
175.38893622882114,105957.08405249695,0.001200064250080662
175.42339856921566,107854.66476541403,0.0012213161698562136
175.4578601583326,112877.84305551385,0.0012779461910229315
175.49232099602435,120518.57983429999,0.0013641828389232803
175.52678108214334,124870.02412587295,0.001413160538040587
175.56124041654198,123445.3007612579,0.0013967626580631992
175.5956989990727,115349.59605904596,0.0013049050088610637
175.63015682958786,110112.3071128338,0.00124541320857184
175.66461390794,110730.27247509651,0.0012521569761378504
175.6990702339815,114328.83848312804,0.0012925966391032083
175.73352580756477,118172.34671877969,0.0013357892123462894
175.7679806285423,119039.97214941296,0.0013453328528159729
175.8024346967664,117635.9914800146,0.0013292051835097688
175.8368880120897,116900.16205836431,0.0013206320068537248
175.87134057436458,119716.51218205021,0.0013521836364210574
175.90579238344344,124159.18808324035,0.001402088469426593
175.9402434391788,124205.45414301193,0.0014023362898561702
175.97469374142307,120474.0124130721,0.0013599403233269932
176.00914329002876,119104.59722305795,0.001344218877433034
176.04359208484829,120832.19995030327,0.001363449808928727
176.0780401257341,123896.54419572138,0.0013977538324133423
176.11248741253877,125824.83274339247,0.0014192303994077743
176.14693394511468,125958.9446356465,0.001420465268606945
176.18137972331434,130390.89841351444,0.001470157843569528
176.21582474699025,140686.05055581362,0.0015859256580619677
176.25026901599483,138452.2703684718,0.0015604396881080855
176.28471253018066,121477.9468287635,0.0013688614266486778
176.31915528940013,107450.65595168945,0.001210559858509714
176.35359729350577,109872.17559106673,0.0012375994154008596
176.38803854235016,115383.68759630097,0.0012994272743178947
176.42247903578567,115254.25668275107,0.0012977162656206832
176.4569187736649,124079.14566705501,0.001396808269162918
176.4913577558403,124928.24707218257,0.0014060925150694863
176.52579598216442,113814.46324061835,0.0012807547358165267
176.56023345248974,109671.11415022945,0.0012338888945889427
176.59467016666878,102205.9624395495,0.0011496756538621044
176.62910612455408,96828.39771504785,0.0010889731419650845
176.66354132599812,109326.42575080534,0.001229291595028102
176.6979757708535,135410.56894524224,0.001522291010844088
176.73240945897268,156865.30665856475,0.0017631424378840848
176.76684239020824,159902.9684090946,0.0017969352003076161
176.80127456441264,151107.2226152374,0.0016977608946223668
176.83570598143854,140283.63422659395,0.001575845885287428
176.87013664113837,134788.8750546148,0.0015138269472150597
176.90456654336475,132085.05153738763,0.0014831713255210387
176.93899568797013,128460.24400126887,0.0014421880048310414
176.97342407480724,127019.02320711767,0.0014257303980071457
177.00785170372845,137470.34927033086,0.0015427416312731852
177.04227857458645,154552.20705878412,0.0017341031025101988
177.07670468723373,146011.87213295916,0.0016379605302509154
177.11113004152284,138289.10222547178,0.0015510249982289242
177.1455546373064,155934.35175763493,0.001748590985286386
177.17997847443698,169110.7430036148,0.0018959777979793695
177.2144015527671,157776.68671180384,0.0017685629130196508
177.24882387214933,156040.0792765007,0.0017487571151354121
177.2832454324364,176648.08506977026,0.0019793287582743646
177.3176662334807,186666.2889024097,0.0020911759763059543
177.35208627513498,182024.25395454624,0.0020387766567199267
177.38650555725172,170466.07505423896,0.0019089479093778272
177.42092407968354,161475.71531282982,0.0018079194396030329
177.45534184228308,160793.6961446286,0.0017999342273240415
177.4897588449029,142130.8951796231,0.0015907132052361346
177.52417508739558,117421.49321691132,0.0013139135456280192
177.55859056961378,109923.74953501852,0.001229777489515519
177.5930052914101,121028.59329557129,0.0013537511024696437
177.62741925263717,130893.69601898557,0.001463812391792197
177.66183245314753,136659.25198811962,0.0015279938152287286
177.69624489279386,132561.61964810753,0.0014818909497836504
177.73065657142882,130613.5022163567,0.0014598304685274897
177.76506748890495,141016.42735539444,0.001575795949941999
177.79947764507497,137899.5965199411,0.0015406685208515483
177.8338870397914,141103.6462147205,0.0015761603909274773
177.86829567290698,145205.51573888768,0.0016216654510303606
177.90270354427432,154349.673920328,0.0017234546601297448
177.937110653746,169653.16284046252,0.0018939657485684033
177.97151700117476,166481.6643791436,0.001858200621772841
178.00592258641325,157772.725513403,0.0017606546174416648
