wavelength(nm),countrate,irradiance (watts/m^2)
175.01188370734647,91489.40600262539,0.0010384365436731712
175.04635471228227,96662.25323254739,0.0010969341005957272
175.0808249675552,102487.5383759579,0.0011628111087181921
175.1152944730177,106429.12251198935,0.0012072941522572522
175.1497632285221,110541.95308955309,0.0012537018691164425
175.18423123392074,111088.57176516534,0.0012596534076677586
175.218698489066,108340.24810075671,0.0012282480124545787
175.2531649938104,105581.75974830348,0.0011967397615409768
175.28763074800625,105605.90148167178,0.0011967780397899883
175.3220957515059,106717.92307270503,0.0012091422744324547
175.35656000416185,106735.84247805535,0.0012091076235506283
175.3910235058264,106261.27430990025,0.0012034951700055766
175.425486256352,108268.78050940545,0.0012259909108158597
175.45994825559106,113194.93593586456,0.0012815209060143924
175.49440950339599,119983.41584566617,0.0013581090084007325
175.52886999961922,125323.59054220654,0.0014182766939986333
175.56332974411313,122904.04388145043,0.0013906218786149138
175.5977887367302,114127.70169459518,0.0012910668295064592
175.63224697732275,109599.14906479423,0.001239594438359944
175.66670446574332,110958.26375809869,0.0012547202085658436
175.70116120184431,113578.51252729086,0.001284098206174047
175.7356171854781,118150.91408911167,0.0013355310495704825
175.77007241649721,118627.87931324638,0.0013406596216152722
175.80452689475393,116849.51750199543,0.0013203028598512505
175.8389806201009,116213.70372969007,0.0013128613990849695
175.87343359239046,119732.39239161654,0.0013523469074076446
175.90788581147504,124627.40747039462,0.0014073591666716534
175.94233727720717,123627.30994019,0.0013957921667140467
175.97678798943923,119766.98135734804,0.001351943093368522
176.01123794802376,118605.4803137816,0.0013385698954686495
176.04568715281314,120144.55984942499,0.0013556744623571257
176.08013560365984,123010.47674387856,0.0013877410401068413
176.11458330041643,126576.31776324488,0.0014276897194596312
176.14903024293528,125918.0158248556,0.0014199868068314387
176.1834764310689,130932.91178057878,0.0014762514775678798
176.2179218646698,141819.69686216558,0.0015986860000015235
176.25236654359037,136878.6433505856,0.001542685613519311
176.2868104676832,120440.07407877731,0.0013571501158351322
176.3212536368007,106450.22460443736,0.0011992745332001097
176.3556960507954,110078.19438338249,0.001239905253709344
176.39013770951982,114888.2133081265,0.0012938319474543598
176.4245786128264,114647.09423391285,0.0012908644998955267
176.45901876056772,125174.70516860919,0.001409124648222607
176.4934581525962,124304.16674416726,0.0013990517157176938
176.5278967887644,112650.28172022871,0.0012676391092450942
176.5623346689248,108955.44429930979,0.0012258224405725738
176.59677179292993,101453.25191853594,0.0011411951208457887
176.63120816063233,96775.15278685947,0.0010883613745446287
176.66564377188445,110982.39691289353,0.0012478968664171198
176.7000786265389,137017.40566518967,0.0015403368019525946
176.73451272444817,157377.56021452922,0.0017688790395966646
176.76894606546477,158887.94831324674,0.0017855075004717023
176.80337864944124,149478.74115025284,0.0016794441507093204
176.83781047623017,140313.2818529408,0.0015761601678482007
176.87224154568406,133241.65991091786,0.0014964322148499271
176.90667185765545,131179.51729427,0.0014729856320638089
176.94110141199684,127519.9978884967,0.0014316150815987857
176.97553020856094,126310.86690845212,0.0014177647950799062
177.0099582472001,137723.0045965976,0.001545558626626686
177.04438552776705,154516.80936700923,0.001733685301822248
177.07881205011427,143991.63828312227,0.0016152783327540883
177.11323781409425,139658.14975548186,0.0015663613411344803
177.14766281955968,157279.54919344687,0.0017636545500467533
177.1820870663631,168900.08182887326,0.0018935934439418393
177.21651055435703,157076.33181635587,0.0017606914858233301
177.25093328339406,156824.74731903753,0.0017575300539807467
177.28535525332686,178162.42274474725,0.001996273042837601
177.31977646400787,185597.88622688875,0.002079182183010165
177.35419691528983,180624.45230892336,0.0020230739944277596
177.3886166070252,167866.80735529485,0.0018798178891819544
177.4230355390666,161116.91205832563,0.0018038807277055595
177.45745371126668,159583.33543514006,0.0017863641180867725
177.491871123478,139788.04096291348,0.001564473622289293
177.52628777555316,115188.80823960263,0.0012889150883264515
177.56070366734477,110255.71119409977,0.001233476647894057
177.59511879870544,121388.8183511051,0.0013577641989362603
177.62953316948781,131280.48368957904,0.0014681204497331076
177.66394677954443,135977.2798618321,0.0015203505578957335
177.69835962872796,132050.83268314088,0.0014761633540320818
177.73277171689108,131630.57110871788,0.001471180453887761
177.7671830438863,141117.68474768748,0.0015769086897821714
177.80159360956634,137217.7212030083,0.0015330320972843127
177.83600341378371,141387.9052930652,0.001579316835423943
177.87041245639122,145049.23802016774,0.001619900852241548
177.90482073724138,154950.9056667957,0.0017301473698404521
177.93922825618682,170072.38650969657,0.001898623262202154
177.9736350130803,164775.79967794378,0.0018391385665266786
178.0080410077744,157055.41152230688,0.0017526289401664993
178.04244624012173,164719.29071411607,0.001837797283176744
178.07685070997505,175980.37661551332,0.0019630595334220553
178.11125441718687,176896.11367615755,0.0019728934173696504
178.14565736160995,170976.37012816957,0.0019065032368021549
178.18005954309697,153449.11087592886,0.0017107319678904595
178.21446096150055,143205.30643715546,0.0015962204259888809
178.24886161667337,147525.88914341797,0.0016440619199556011
178.28326150846814,150786.16698708993,0.0016800709610868432
