wavelength(nm),countrate,irradiance (watts/m^2)
174.9732909079401,92570.67191785379,0.0010509410360539488
175.0077618505169,92284.2679225553,0.0010474831728035515
175.0077618505169,92087.20400403164,0.0010452463761829887
175.04223204359613,96434.0393133438,0.0010943700778821407
175.07670148703016,102143.83488068676,0.0011589387859603005
175.11117018067142,106373.75068632778,0.0012066944538489785
175.1456381243722,110523.28594021182,0.0012535196800092141
175.18010531798495,111649.00195326535,0.001266038044496028
175.21457176136195,109428.77992140972,0.0012406178625164208
175.24903745435577,106210.53352797673,0.0012038950907181432
175.2835023968187,105455.4922068054,0.0011951016747543618
175.31796658860316,106819.91469775853,0.0012103263719484155
175.35243002956153,107026.23724690604,0.0012124257812670836
175.38689271954627,105963.12218153416,0.001200146620875665
175.42135465840968,108496.5529943364,0.0012285990480741425
175.4558158460043,113502.26247029324,0.0012850305259946618
175.49027628218244,120567.55152364363,0.0013647530640465903
175.5247359667966,125906.11985832646,0.0014249026891404734
175.55919489969918,124410.74458854824,0.001407702892926999
175.59365308074257,115414.41809080046,0.001305653527796288
175.6281105097792,110687.49737416088,0.001251933421777269
175.66256718666153,111393.45889060774,0.0012596710790555177
175.697023111242,114068.28160578033,0.0012896658212033826
175.73147828337304,117418.01745354,0.001327277936696745
175.76593270290707,119472.81389011328,0.0013502403552865913
175.80038636969644,117706.10938795641,0.001330012963659985
175.8348392835938,116370.98111431501,0.001314669118100723
175.8692914444515,120219.29604812003,0.001357878340892108
175.90374285212198,124458.30277459431,0.0014054826479812698
175.9381935064577,124926.04425192729,0.0014104885152355637
175.97264340731115,120389.46781342081,0.0013590017972027724
176.00709255453478,119003.23264719534,0.0013430905218428549
176.04154094798105,120198.42869242305,0.0013563142456380279
176.07598858750237,123600.40957504816,0.0013944292008257351
176.1104354729513,126879.45701519273,0.0014311426180198914
176.1448816041803,126558.89230919919,0.0014272476328428664
176.17932698104184,129683.279375906,0.0014621964728937582
176.21377160338844,141291.18976828453,0.0015927658289438468
176.24821547107246,138785.16426747627,0.001564209826034795
176.28265858394653,122760.9421390067,0.0013833348415832768
176.31710094186306,107916.1914397562,0.0012158188371702604
176.35154254467454,109467.9009663788,0.001233060035616804
176.38598339223358,114835.23082344406,0.0012932657355726627
176.42042348439253,114770.37177416205,0.0012922829742451362
176.454862821004,124011.28916168027,0.0013960606474289704
176.48930140192047,125988.75527744947,0.0014180452700156632
