wavelength(nm),countrate,irradiance (watts/m^2)
174.9779564149526,91645.05324782376,0.0010404048838323736
175.01242827666638,91395.52574454973,0.0010373677422404796
175.01242827666638,91475.80092212779,0.0010382788905603092
175.0468993888626,96745.06985395112,0.0010978704967635423
175.08136975139365,102472.57721783071,0.0011626377435639168
175.11583936411193,105637.96514094817,0.0011983158154372803
175.15030822686975,109327.11523787316,0.0012399200339816608
175.18477633951952,110152.23590717309,0.001249032239514894
175.21924370191357,107230.41734969198,0.0012156621336742771
175.25371031390438,105191.27802554533,0.0011923100502531688
175.28817617534432,104427.53650994974,0.001183420545759636
175.32264128608577,106293.4612828639,0.0012043292627593736
175.35710564598114,105471.84717844133,0.0011947853197179868
175.3915692548828,105562.00030476115,0.0011955716042310737
175.42603211264313,107343.82342291051,0.0012155132969498144
175.46049421911462,112886.15352111349,0.0012780210916473233
175.4949555741496,120276.75396422141,0.0013614251072243638
175.52941617760058,125067.21166295419,0.00141537087137026
175.5638760293199,122320.82631802434,0.0013840186427234854
175.59833512916003,113472.08163739817,0.0012836461494603337
175.63279347697332,109464.81652696668,0.0012380712505627137
175.6672510726123,109852.83829109816,0.0012422161506246408
175.7017079159293,113203.92516363155,0.0012798592064798583
175.7361640067768,117328.3956657255,0.001326229500981401
175.77061934500725,118182.00484387662,0.0013356164655791147
175.805073930473,115585.31857351598,0.0013060143942174912
175.8395277630266,115979.50385033441,0.0013102115758733017
175.87398084252052,118904.75025030822,0.0013429947211261082
175.9084331688071,123946.012156825,0.001399660132104622
175.94288474173888,123349.60302681985,0.0013926524327782643
175.97733556116822,119345.49607751364,0.001347181128438019
176.0117856269477,118037.37228594092,0.0013321541384667395
176.0462349389297,119806.21480988288,0.0013518524739849433
176.08068349696666,123119.97172679273,0.0013889719843411404
176.11513130091114,125135.01902937764,0.0014114285157702591
176.14957835061557,125559.82763324522,0.0014159430861517362
176.1840246459324,130326.55462613079,0.001469410307618464
176.21847018671417,140204.45496381767,0.0015804730006048983
176.25291497281327,136542.9597472089,0.0015388975156098545
176.28735900408228,119515.68919240528,0.0013467297157348157
176.32180228037362,106327.66658661424,0.0011978900599440379
176.35624480153976,109402.00054474974,0.0012322848673019975
176.39068657206522,114629.76076705678,0.0012909173260510134
176.42512769835614,114533.00974907336,0.0012895759565319993
176.45956806912463,124311.56895440149,0.0013994037400860682
176.49400768422313,123161.75304085852,0.0013861894569792978
176.52844654350426,111998.46482257251,0.0012603003727490437
176.56288464682046,108736.1512908036,0.001223351435263404
176.5973219940242,101164.25824574468,0.0011379408352534394
176.6317585849681,96428.37838353534,0.0010844580698237704
176.6661944195046,110241.57202220078,0.001239563095700812
176.70062949748626,137014.36303246574,0.0015402977950093077
176.73506381876558,156025.87362568005,0.001753680998241986
176.7694973831951,157932.78580833485,0.001774768301431438
176.8039301906273,149207.83327072297,0.0016763951796265318
176.83836224091488,138847.2144871948,0.0015596867464555196
176.8727935339102,133149.46455211446,0.0014953921052785195
176.90722406946585,130841.63052243584,0.0014691869905841233
176.94165384743437,126403.83556580941,0.0014190799512074621
176.97608286766842,126770.23222954194,0.0014229164557095402
177.0105111300204,137422.37947567896,0.0015421801267696672
177.04493863434294,154580.7505980699,0.0017343973067553166
177.0793653804886,142271.28177730646,0.0015959746237652866
177.1137913683099,139148.5146326352,0.0015606405581964774
177.14821659765943,157210.39470668408,0.0017628735751793166
177.1826410683898,168843.38288337446,0.001892951854960818
177.2170647803535,155351.49027817175,0.0017413520398558077
177.2514877334031,156437.3109529333,0.0017531825826596445
177.28590992739132,176960.0432148014,0.001982794425677481
177.32033136217055,185376.27868732138,0.0020766930997147743
177.35475203759356,180374.00414113054,0.0020202625403812086
177.38917195351277,167081.14150215292,0.001871013933024263
177.42359110978086,161132.87024121548,0.0018040537479900554
177.45800950625042,158701.21707704716,0.0017764841861430951
177.492427142774,138393.65799062647,0.0015488631764902898
177.52684401920425,114322.78815269486,0.0012792206738078736
177.56126013539375,110181.67144803163,0.0012326444713021672
177.5956754911951,121698.64323211451,0.0013612254005596566
177.63009008646097,130732.40819039028,0.0014619866926081973
177.6645039210439,135869.4378376728,0.0015191400213563052
177.6989169947965,130654.25864276306,0.0014605468197044084
177.7333293075715,130178.98402940138,0.001454952100908919
177.7677408592214,140535.7299664916,0.0015704007531834275
177.8021516495989,137291.84123143854,0.0015338553714453929
